iter	Logloss
163	0.01346750993
164	0.01344213381
165	0.01342170979
166	0.01342167438
167	0.01338802931
168	0.01337217657
169	0.01333728577
170	0.01331231371
171	0.01329691007
172	0.01327886373
173	0.01326668861
174	0.01326668861
175	0.01324421216
176	0.01322944684
177	0.01321152336
178	0.01321148728
179	0.01321144792
180	0.01318063462
181	0.01315288993
182	0.01315288506
183	0.01314193424
184	0.01313718085
185	0.01313718085
186	0.01309935603
187	0.01309038773
188	0.01309037986
189	0.01307886662
190	0.01306893024
191	0.01306891913
192	0.01305467669
193	0.01302870193
194	0.01299124906
195	0.01296343963
196	0.01296341952
197	0.01294625974
198	0.01292578385
199	0.01291571202
200	0.01289713267
201	0.012886615
202	0.01286455946
203	0.01285063876
204	0.01285059786
205	0.01279738926
206	0.01278191013
207	0.01278188704
208	0.01277717044
209	0.01277716554
210	0.01277716063
211	0.01276558022
212	0.01274561995
213	0.01273434206
214	0.01270635005
215	0.01268712628
216	0.01268710938
217	0.01266376367
218	0.01264731959
219	0.01264731959
220	0.01263768556
221	0.01261509624
222	0.01260448981
223	0.01260447988
224	0.01260447988
225	0.01257174436
226	0.01254537359
227	0.01251240439
228	0.01250520439
229	0.01247364683
230	0.01247361979
231	0.01244739684
232	0.01244448705
233	0.01243867386
234	0.01242644926
235	0.01240972375
236	0.0123825311
237	0.0123644642
238	0.01234722108
239	0.01232855526
240	0.01231622833
241	0.01229946742
242	0.01228913543
243	0.01228283551
244	0.01227431286
245	0.01223536124
246	0.01221999185
247	0.01221152117
248	0.01221148221
249	0.01219623874
250	0.01219623874
251	0.01219002767
252	0.01218782055
253	0.01216897229
254	0.01216896485
255	0.01212508283
256	0.01211122194
257	0.01210035245
258	0.01208948812
259	0.01208135474
260	0.01207187514
261	0.01206510388
262	0.01204668118
263	0.01203714739
264	0.01201739731
265	0.01200736483
266	0.01199445258
267	0.0119846354
268	0.01195981343
269	0.01193863438
270	0.01193863438
271	0.01193064779
272	0.01192234639
273	0.01192233156
274	0.01190947944
275	0.01188961692
276	0.01188961692
277	0.01186889729
278	0.01185111769
279	0.01184402123
280	0.01182347928
281	0.0118185413
282	0.01181039325
283	0.01181037259
284	0.01179225915
285	0.01177822391
286	0.01176477587
287	0.01175546827
288	0.01175546827
289	0.01175545845
290	0.01174896291
291	0.01173641079
292	0.01173640646
293	0.01172395641
294	0.01172168896
295	0.01171053137
296	0.01171051445
297	0.01169130888
298	0.01169130472
299	0.01168536002
300	0.01168535796
301	0.01168529044
302	0.01167299841
303	0.01167298136
304	0.0116653765
305	0.01164852382
306	0.01164852114
307	0.01163393272
308	0.01161008532
309	0.01159825563
310	0.01157849115
311	0.01157847866
312	0.01157847482
313	0.01156856287
314	0.01154666057
315	0.01154665638
316	0.01154664343
317	0.01154663049
318	0.01154661756
319	0.01153624092
320	0.01153617622
321	0.01152194925
322	0.01148617902
323	0.01148615426
324	0.01148615426
325	0.01148615426
326	0.01148609976
327	0.01148609976
328	0.01148609287
329	0.01148608715
330	0.01147883717
331	0.01146314504
332	0.01145010203
333	0.01143840329
334	0.01142879171
335	0.01142879171
336	0.01140564854
337	0.01140564049
338	0.01140563849
339	0.01138747991
340	0.01137601314
341	0.01137600502
342	0.01137595947
343	0.01136961399
344	0.01136309101
345	0.01135906064
346	0.01135904438
347	0.01135133915
348	0.01135132314
349	0.01134348933
350	0.01134348506
351	0.01134348001
352	0.01131648392
353	0.01130972874
354	0.0112909427
355	0.01129082192
356	0.01127099303
357	0.01125063527
358	0.01125060592
359	0.0112362432
360	0.01121692956
361	0.01121692956
362	0.01118925007
363	0.01118922822
364	0.01117441128
365	0.0111742568
366	0.0111742466
367	0.01116909294
368	0.01116909294
369	0.01116907365
370	0.01115729009
371	0.01115722758
372	0.01114866358
373	0.01114865883
374	0.0111486208
375	0.01114861605
376	0.01114226618
377	0.01113727173
378	0.0111278773
379	0.0111196061
380	0.01110957421
381	0.01109217503
382	0.01107741397
383	0.01105737324
384	0.01105422046
385	0.01104191307
386	0.01104191307
387	0.0110418826
388	0.01102998958
389	0.01102339955
390	0.01102337924
391	0.01100290629
392	0.01100274738
393	0.01097178202
394	0.0109537532
395	0.01094271743
396	0.01094261382
397	0.01094261382
398	0.01093420986
399	0.01092251563
400	0.01091653932
401	0.010916524
402	0.0109041342
403	0.01089218394
404	0.01086410045
405	0.01085968632
406	0.01085910028
407	0.010859088
408	0.01085147701
409	0.01084544636
410	0.01084539731
411	0.01083505946
412	0.01083505946
413	0.01083010286
414	0.01083009354
415	0.01081380189
416	0.01081379472
417	0.01081374445
418	0.01081364986
419	0.01079144944
420	0.0107862859
421	0.01077557971
422	0.01076414622
423	0.01075811578
424	0.01074380737
425	0.01074379309
426	0.0107369161
427	0.0107369161
428	0.01073683902
429	0.01073683328
430	0.01072320325
431	0.01070769622
432	0.01070759528
433	0.01069504077
434	0.01069500778
435	0.01068074205
436	0.01066863475
437	0.01066862558
438	0.01066195408
439	0.01066194876
440	0.01065070808
441	0.01065069578
442	0.01065067274
443	0.01064008674
444	0.01062316333
445	0.01060916632
446	0.01060916272
447	0.01060907857
448	0.0106090281
449	0.0106090237
450	0.01060504179
451	0.01060499987
452	0.01060494948
453	0.01059906581
454	0.01058993272
455	0.01058987277
456	0.01057074376
457	0.01057067899
458	0.01057067231
459	0.010570655
460	0.01057063885
461	0.01056636362
462	0.0105663555
463	0.01055827616
464	0.01054650763
465	0.0105242802
466	0.01052421222
467	0.01052384731
468	0.01052378375
469	0.0105170286
470	0.01051701247
471	0.01051263064
472	0.01050423158
473	0.01050422768
474	0.0105042198
475	0.0104936608
476	0.01048235663
477	0.01047600903
478	0.01047594802
479	0.01047594422
480	0.01047592033
481	0.01046198421
482	0.01045560766
483	0.01043940303
484	0.01043939382
485	0.0104364228
486	0.01043157611
487	0.01042399763
488	0.01042007513
489	0.01041998818
490	0.01041997736
491	0.01041621674
492	0.01041619494
493	0.01041389371
494	0.01041388431
495	0.01039933252
496	0.01039925733
497	0.01039923435
498	0.0103992279
499	0.01039389528
500	0.01039385252
501	0.01039381086
502	0.01039377398
503	0.01039375319
504	0.01039374035
505	0.01039369758
506	0.01039173356
507	0.01039160847
508	0.01039160847
509	0.01039159561
510	0.01038912064
511	0.01038912064
512	0.01038909498
513	0.01038909498
514	0.01038909498
515	0.01038908218
516	0.01038903111
517	0.01038903111
518	0.01038902644
519	0.01038901373
520	0.01038898835
521	0.01037726561
522	0.01037721937
523	0.01036786269
524	0.01035308819
525	0.01035306495
526	0.01035248707
527	0.01034224371
528	0.01034223234
529	0.01034159326
530	0.01034150116
531	0.01034147806
532	0.01033919578
533	0.01033912363
534	0.0103391191
535	0.01033910101
536	0.01033909876
537	0.01032537089
538	0.01031444129
539	0.0103077392
540	0.01029425959
541	0.01029424119
542	0.01028409187
543	0.01027873845
544	0.0102787277
545	0.01027871342
546	0.01027667639
547	0.01027656496
548	0.01027654342
549	0.01027652894
550	0.01027650742
551	0.01027496382
552	0.01027494425
553	0.01027418062
554	0.01027415903
555	0.01027413745
556	0.01026890528
557	0.01026890528
558	0.01026884285
559	0.01026884154
560	0.01026884154
561	0.01026883495
562	0.01026883495
563	0.01026883495
564	0.01026882422
565	0.01026881377
566	0.01026880304
567	0.01026880304
568	0.01026879232
569	0.0102687816
570	0.01026877089
571	0.01026877089
572	0.01026876017
573	0.01026874975
574	0.01026874975
575	0.01026874975
576	0.01026866882
577	0.0102686581
578	0.01026860767
579	0.01026859695
580	0.01026859695
581	0.01026851129
582	0.01026850877
583	0.01026849069
584	0.01026848
585	0.01026846195
586	0.01026845127
587	0.01026844059
588	0.01026842992
589	0.01026841189
590	0.01026841189
591	0.01026835247
592	0.01026830331
593	0.01026828531
594	0.01026807229
595	0.0102680616
596	0.01026801539
597	0.0102680047
598	0.01026799401
599	0.01026797604
600	0.01026796535
601	0.01026794741
602	0.01026792948
603	0.0102679188
604	0.01026790956
605	0.01026790034
606	0.01026788244
607	0.01026786456
608	0.0102678467
609	0.01026780122
610	0.01026779054
611	0.01026777986
612	0.01026777531
613	0.01026776464
614	0.01026774681
615	0.010267729
616	0.01026769343
617	0.01026768277
618	0.01026767211
619	0.01026765436
620	0.01026765436
621	0.01026764982
622	0.01026763916
623	0.01026762102
624	0.01026761036
625	0.01026759971
626	0.01026759519
627	0.01026758454
628	0.0102675739
629	0.01026755618
630	0.01026755167
631	0.01026754103
632	0.01026753652
633	0.01026753201
634	0.01026753201
635	0.01026753201
636	0.01026752751
637	0.01026751687
638	0.01026751238
639	0.01026747691
640	0.01026747691
641	0.01026746801
642	0.01026745738
643	0.01026744674
644	0.01026744674
645	0.01026742899
646	0.01026742015
647	0.01026742015
648	0.01026742015
649	0.01026741133
650	0.0102674007
651	0.01026739007
652	0.01026739007
653	0.01026738675
654	0.01026738675
655	0.01026738675
656	0.01026738675
657	0.01026738675
658	0.01026737612
659	0.01026736732
660	0.01026736732
661	0.01026736732
662	0.01026736732
663	0.01026736732
664	0.01026736732
665	0.01026736732
666	0.01026736732
667	0.01026735853
668	0.01026735853
669	0.01026735634
670	0.01026735634
671	0.01026735415
672	0.01026735415
673	0.01026735415
674	0.01026716331
675	0.01026716331
676	0.01026714663
677	0.01026714663
678	0.01026711128
679	0.01026707602
680	0.01026705942
681	0.01026705528
682	0.01026705115
683	0.01026705115
684	0.01026704702
685	0.0102670429
686	0.0102670429
687	0.0102670429
688	0.0102670429
689	0.0102670429
690	0.0102670429
691	0.0102670429
692	0.0102670429
693	0.01026703466
694	0.01026703466
695	0.01026703466
696	0.01026698617
697	0.01026698617
698	0.01026698617
699	0.01026697806
700	0.01026697806
701	0.01026696996
702	0.01026696996
703	0.01026696996
704	0.01026696996
705	0.01026696996
706	0.01026696996
707	0.01026696996
708	0.01026696189
709	0.01026696189
710	0.01026695383
711	0.01026695181
712	0.01026655991
713	0.01026654156
714	0.01026652399
715	0.01026650644
716	0.01026647139
717	0.01026643642
718	0.01026643642
719	0.01026641898
720	0.01026639016
721	0.01026638293
722	0.01026638293
723	0.01026624854
724	0.01026623112
725	0.01026623112
726	0.01026623112
727	0.01026623112
728	0.01026623112
729	0.01026623112
730	0.01026623112
731	0.01026623112
732	0.01026623112
733	0.01026623112
734	0.01026623112
735	0.01026623112
736	0.01026619006
737	0.01026615527
738	0.0102661484
739	0.01026611369
740	0.01026603397
741	0.01026603397
742	0.01026603397
743	0.01026603229
744	0.01026603229
745	0.01026597584
746	0.01026597584
747	0.01026597584
748	0.01026597584
749	0.01026594121
750	0.01026593571
751	0.01026593571
752	0.01026592223
753	0.01026592223
754	0.01026587069
755	0.01026587069
756	0.01026586906
757	0.01026586906
758	0.01026586744
759	0.01026586744
760	0.01026586744
761	0.01026582584
762	0.01026578751
763	0.01025832457
764	0.01025831369
765	0.01025030051
766	0.01025027491
767	0.01025025705
768	0.01023312715
769	0.01023310971
770	0.01023309229
771	0.01023309229
772	0.01022478301
773	0.01022475092
774	0.01022471171
775	0.01022471171
776	0.01022466043
777	0.01022464752
778	0.01022463816
779	0.01022462881
780	0.01022460313
781	0.01022459665
782	0.01020592688
783	0.01018769595
784	0.01018769595
785	0.01018764503
786	0.01018764503
787	0.01018760481
788	0.01018758556
789	0.01018758117
790	0.01017239034
791	0.01017237926
792	0.01017235953
793	0.01017233983
794	0.01017232876
795	0.01017228451
796	0.01017228021
797	0.0101722458
798	0.01017223475
799	0.01017221508
800	0.01017220404
801	0.01017219421
802	0.01017218992
803	0.01017218563
804	0.01017217581
805	0.010172166
806	0.01017215619
807	0.01017214639
808	0.0101721421
809	0.01017213231
810	0.01017212127
811	0.01017211024
812	0.01017207112
813	0.01017206136
814	0.01017205033
815	0.01017204604
816	0.01017203629
817	0.01017202654
818	0.01017201859
819	0.01017200885
820	0.01017199912
821	0.0101719881
822	0.01017198381
823	0.01017197952
824	0.01017196006
825	0.01017194064
826	0.01017192963
827	0.01017191022
828	0.01017190594
829	0.01017188656
830	0.01017177746
831	0.01017177647
832	0.01017176679
833	0.01017175712
834	0.01017174745
835	0.01017171633
836	0.01017170668
837	0.01017169703
838	0.01017168738
839	0.0101716434
840	0.01017164145
841	0.01017159753
842	0.01017155367
843	0.01017154271
844	0.01017153177
845	0.01017149328
846	0.01017148234
847	0.01017147455
848	0.01017146361
849	0.01017145881
850	0.01017144788
851	0.01017143235
852	0.01017141691
853	0.01017140923
854	0.01017139006
855	0.01017137092
856	0.01017135999
857	0.01017132983
858	0.01017132936
859	0.01017132936
860	0.0101713273
861	0.01017128911
862	0.01017127819
863	0.01017127063
864	0.01017126586
865	0.01017125079
866	0.01017124126
867	0.01017123939
868	0.01017122848
869	0.01016563643
870	0.01016562887
871	0.01016559148
872	0.01016558681
873	0.01016556816
874	0.0101655635
875	0.01016555884
876	0.01016555419
877	0.01016554954
878	0.01016553871
879	0.01016553683
880	0.01016552753
881	0.01016551671
882	0.01016550742
883	0.01016549813
884	0.01016549061
885	0.0101654798
886	0.01016547231
887	0.01016546483
888	0.01016545403
889	0.01016543913
890	0.01016542431
891	0.01016541504
892	0.01016540031
893	0.01016538565
894	0.01016534247
895	0.01016533882
896	0.01016532803
897	0.01016530953
898	0.01016529875
899	0.01016528028
900	0.0101652695
901	0.01016525105
902	0.01016524028
903	0.01016523664
904	0.0101651998
905	0.01016519255
906	0.01016518531
907	0.01016514228
908	0.01016513153
909	0.01016512432
910	0.01016511358
911	0.01016509919
912	0.01016508846
913	0.01016507415
914	0.01016506342
915	0.01016504919
916	0.01016503846
917	0.01016503138
918	0.01016502784
919	0.01016499119
920	0.01016499119
921	0.01016499031
922	0.01016499031
923	0.01016497958
924	0.0101649787
925	0.0101649787
926	0.01016497782
927	0.01016497694
928	0.01016497606
929	0.01016497518
930	0.0101649743
931	0.0101649743
932	0.01016496358
933	0.01016495287
934	0.01016494216
935	0.01016494128
936	0.0101649404
937	0.0101649297
938	0.01016492882
939	0.01016492794
940	0.01016492706
941	0.01016492618
942	0.01016490791
943	0.01016488966
944	0.01015741871
945	0.01015741168
946	0.01015740102
947	0.01014282414
948	0.01012902096
949	0.0101187036
950	0.0101186996
951	0.01011869771
952	0.01011869371
953	0.01011868971
954	0.01011868971
955	0.01011868571
956	0.01011867771
957	0.01011867771
958	0.01011864175
959	0.01011863277
960	0.01011862381
961	0.01011862381
962	0.01011861981
963	0.01011857742
964	0.01011853509
965	0.01011849283
966	0.01011845062
967	0.01011844614
968	0.01011843017
969	0.01011838802
970	0.01011838355
971	0.01011837908
972	0.01011834717
973	0.01011834717
974	0.0101183427
975	0.01011834177
976	0.01011834177
977	0.01011834177
978	0.01011834177
979	0.0101183373
980	0.0101183373
981	0.01011833283
982	0.01011832837
983	0.01011832391
984	0.01011832391
985	0.01011831993
986	0.01011831993
987	0.01011831993
988	0.01011830209
989	0.01011828428
990	0.01011827631
991	0.01011827631
992	0.01011825852
993	0.01011824075
994	0.0101182328
995	0.01011822485
996	0.01011814077
997	0.01011812304
998	0.01011811861
999	0.01011807668
